text,Actual Class,Predicted Class
"Lucent's history a case study in wild rides If you've ever wondered what ignited America's late-1990s obsession with telecom and tech stocks, you could well argue it all started with Lucent Technologies .",Business,Sci/Tech
Key Martha Witness Gets Wrist Slap (CBS/AP) A former brokerage assistant who helped Martha Stewart make her fateful stock trade and later emerged as a key government witness was spared both prison and probation Friday for accepting a payoff during the government #39;s investigation.,Business,World
Amazon sues spammers for misleading consumers SEATTLE -- Amazon.com has filed three lawsuits in King County Superior Court against unidentified defendants who allegedly forged e-mails and Web sites to fool consumers into thinking they are doing business with the Internet retailer.,Business,Sci/Tech
"Garcia's Girlfriend Charged With Assault (AP) AP - Jeff Garcia's girlfriend, Playboy magazine's Playmate of the Year, was charged with assault in a bar fight last month with a woman the Cleveland Browns quarterback once dated.",Sports,World
"Royal Dutch/Shell merges holding companies with unified board LONDON, October 28 (newratings.com) - Royal Dutch/Shell Group has announced its plans to merge its two holding companies in the Netherlands and the UK, Royal Dutch Petroleum (ROY.",Business,Sci/Tech
"HP Wins Defense Contract HP (Quote, Chart) was awarded a \$290 million, 10-year outsourcing contract with the Defense Logistics Agency #39;s (DLA) Enterprise Data Center (EDC) program, officials announced Wednesday.",Business,Sci/Tech
"In Mexico visit, enmity greets Harvard scholar MEXICO CITY -- Ever since the release earlier this year of his book quot;Who are We?: The Challenges to America's National Identity, quot; which argues that Mexican immigrants pose a threat to American culture, Samuel P. Huntington has been the US academic Mexicans love to hate.",World,Sci/Tech
"Groups Petition U.S. on China Policies (AP) AP - A group of industry, farm and labor groups, seeking to put pressure on the Bush administration before the presidential election, petitioned the government on Thursday to file an unfair trade practices case against China.",World,Sci/Tech
"Mortgage Rates Across the US Climb Mortgage rates around the country went up this week, although 30-year mortgages still were below 6 percent for a sixth straight week.",Business,Sci/Tech
"Britain's Not-So-Civil War: Hunters Outfoxed? If hunting is banned in Britain, the pro-hunt lobby says its supporters will continue to hunt illegally.",World,Sci/Tech
Judge asked to penalize Microsoft over e-mails Burst.com asked a US judge to penalize Microsoft for destroying e-mails it says the world #39;s largest software company should have preserved as evidence in antitrust suits.,Business,Sci/Tech
Swedes beam poetry into outer space (Reuters) Reuters - Swedish poets have broadcast their work into outer space by radio to give alien life forms -- if they exist -- a taste\of earthling literature.,World,Sci/Tech
"Montie Brewer appointed CEO of Air Canada MONTREAL - Montie Brewer has been appointed president and CEO of Air Canada, the airline announced Wednesday. Robert Milton remains CEO of Air Canada #39;s parent company, ACE Aviation Holdings.",Business,Sci/Tech
VeriSign sues ICANN in state court VeriSign is asking a California court to order the Internet Corporation for Assigned Names and Numbers to butt out of its business.,Sci/Tech,Business
"Ford to Return Electric Cars to Norway (AP) AP - Ford Motor Co. agreed to return about 300 Norwegian-built electric cars to the Nordic country after protests about plans to scrap them, the country's transport minister said Thursday.",World,Business
"Madrid miffed! The organisers of Madrid #39;s bid complained that Paris had broken the rules by using France #39;s embassies in Oslo and Kuwait to hold events to promote its candidacy, the newspaper said.",Sports,World
"RSS Feeds Hunger for More Ads There's no such thing as a free lunch. And soon, there may be no such thing as an ad-free RSS feed, either, as publishers add advertisements to their feeds in hopes of making money through the popular content-aggregating technology. By Cyrus Farivar.",Sci/Tech,Sports
"Einstein Is Proved Right Again An experiment using two orbiting satellites has proved that as the Earth turns it drags space and time around itself, like a spinning top in treacle.",Sci/Tech,Sports
Microsoft signs two Indian deals The announcement came as Microsoft chief executive Steve Ballmer opened the group #39;s new Indian headquarters in the city of Hyderabad.,Business,Sci/Tech
"He's His Own Adu Georgetown Prep defender Fro Adu is proud of brother Freddy, a forward for D.C. United, but wants to step out on his own.",Sports,World
"Argentina Beats U.S. Men's Basketball Team Argentina defeated the United States team of National Basketball Association stars 89-81 here Friday in the Olympic semi-finals, dethroning the three-time defending champions.",World,Sports
"Britain Edges U.S. for 400M Relay Gold (AP) AP - Stymied by a sloppy handoff in the middle of the race, the United States lost to Great Britain by a hundredth of a second Saturday night in the 400-meter relay #151; a race the American men usually dominate.",Sports,World
"U.S. Misses Cut in Olympic 100 Free ATHENS, Greece - Top American sprinters Jason Lezak and Ian Crocker missed the cut in the Olympic 100-meter freestyle preliminaries Tuesday, a stunning blow for a country that had always done well in the event. Pieter van den Hoogenband of the Netherlands and Australian Ian Thorpe advanced to the evening semifinal a day after dueling teenager Michael Phelps in the 200 freestyle, won by Thorpe...",World,Sports
Bon-Ton's Succession Success The transition atop the department store company looks like a pleasant non-story.,Business,Sci/Tech
"ASCAP Shakes Down Burning Man for Music Royalties LOS ANGELES, CA -- Officials from ASCAP today indicated they intend to pursue music royalties from the organizers of Burning Man, an artist's gathering and celebration held over the Labor Day holiday near Reno, NV. The unconventional event, held annually since 1986, has never paid fees for any of the music played at the event, says ASCAP. ""We intend to pursue all available avenues to get this issue resolved,"" said Tony Wilcox, ASCAP spokesperson.",Sci/Tech,Business
"Siemens in 2.69bn deal with BBC German industrial giant Siemens has signed a 2.69bn contract to deliver technology services around the world to the BBC, a deal that will see it acquire the broadcasters technology subsidiary.",Business,Sci/Tech
US sends marines to Philippines The US is sending up to 600 marines and relief supplies to flood-ravaged areas of the Philippines.,World,Business
Japan narrowly escapes recession New figures show Japan's economy is barely staying out of recession with annual growth of just 0.2 in the third quarter.,Business,Sci/Tech
"Mesic Set to Recapture Croat Presidency (Reuters) Reuters - Croatia's liberal President Stjepan\Mesic looked set to win a second term in elections on Sunday,\exit polls released by state television showed.",World,Sports
"GM pulls Corvette ad with underage driver DETROIT -- General Motors Corp. has withdrawn a Corvette commercial that shows a young boy driving wildly through city streets after safety advocates complained, the company said yesterday.",Business,Sci/Tech
Dissecting the NHLPA #39;s proposal for a new CBA A closer look at the new offer from the NHL Players #39; Association: Rollback: The whopping 24 pay cut on all existing player contracts is a monstrous concession.,Sports,Sci/Tech
"Pay Adviser Talks of Role in Ovitz Deal The outside adviser who helped draft the 1995 employment agreement for the president of Walt Disney, Michael S. Ovitz, testified on Tuesday that he had reservations",Business,World
"Deal in Congress to Keep Tax Cuts, Widening Deficit Republican and Democratic leaders agreed to extend \$150 billion worth of tax cuts sought by President Bush without trying to pay for them.",World,Business
"VZ Wireless Slams National 411 Directory WASHINGTON -- Verizon Wireless, the nation #39;s largest wireless carrier, clashed with other cellular carriers on Tuesday, telling a US Senate committee that a proposal for a national wireless telephone directory is a quot;terrible idea quot; and that the proposal",Business,Sci/Tech
"September Retail Sales Up by 1.5 Percent WASHINGTON - Shoppers got their buying groove back last month, propelling sales at the nation's retailers by a strong 1.5 percent. It was the best showing since March...",World,Business
"Biggest threat to Britain #39;s grand prix heritage Henry Ford once said that his factories didn #39;t make cars, quot;they make money. quot; It is a philosophy Bernie Ecclestone would surely understand more than most after his surgically dispassionate decision yesterday not to include the British grand prix on the",Sports,Sci/Tech
"SpaceShipOne,take two The SpaceShipOne team will attempt to win the \$10 million Ansari X Prize on Monday, the 47th anniversary of the start of the first space race when the Soviet Union launched its Sputnik satellite.",Sci/Tech,Sports
"Strangers in Life Join Hands in Death as the Web Becomes a Tool for Suicide in Japan About once a month since January 2002, Japan has recorded a group suicide, successful or attempted, where participants met on the Internet.",Sci/Tech,Business
"Tests Show James Died of Heart Attack LOS ANGELES - Toxicology and other tests determined that funk singer Rick James died last month from a heart attack due to an enlarged heart, with numerous drugs including methamphetamine and cocaine contributing factors, the county coroner announced Thursday. The death was declared an accident, said coroner's spokesman David Campbell, who emphasized that none of the drugs were found to be at life-threatening levels...",World,Business
Justices hear cases on shipping wine (USATODAY.com) USATODAY.com - States that block direct shipments of wine to consumers from out-of-state wineries faced skeptical comments from Supreme Court justices on Tuesday.,World,Business
"Wreckage of Navy helicopter found The wreckage of a Royal Navy helicopter, which disappeared with four crew members on board, has been found off the coast of Cornwall, the Ministry of Defence says.",World,Sci/Tech
"UPDATE 1-Bayern rein in Wolfsburg with Pizarro double Bayern Munich reined in Bundesliga leaders Wolfsburg on Tuesday with a 2-0 victory, courtesy of a double strike from Peruvian striker Claudio Pizarro in his first match in a month.",Sports,World
"Conn. Man, 70, Oldest to Swim Channel LONDON - A retired Connecticut pilot has become the oldest person to swim the English Channel. George Brunstad, 70, left Dover, England, Saturday morning heading for the French Coast...",World,Sports
Branson: Virgin Billionaire Eyes China Telecom Deal Can you hear him now: Virgin Group Chairman Richard Branson said in Hong Kong that his company has earmarked \$300 million for a cell phone joint venture in China.,Business,Sci/Tech
"Caterpillar snaps up another remanufacturer of engines PEORIA - Caterpillar Inc. said Wednesday it will acquire a South Carolina remanufacturer of engines and automatic transmissions, increasing its US employment base by 500 people.",Sci/Tech,Business
"Ravens Star Jamal Lewis Pleads Guilty to Drug Charge (Reuters) Reuters - Baltimore Ravens football star Jamal\Lewis pleaded guilty on Thursday to using a cell phone to try\to broker a cocaine deal, avoiding more serious federal drug\charges that could have sent him to prison for life.",Sports,Sci/Tech
"Petronas pursues China LNG supply opportunities Petroliam Nasional Bhd., or Petronas, Malaysias national oil and gas firm, is in discussions with Chinas State-owned oil and gas firms for potential liquefied natural",Business,Sci/Tech
"Gateway Can Party Like It #39;s 1999 Those were heady days, they were, back in 1999. The bull market was still roaring. We hadn #39;t yet heard of hanging or dimpled chads.",Sci/Tech,Sports
"Salesforce.com 2Q Profit Up Sharply Software developer Salesforce.com Inc. posted a sharp rise in second-quarter profit on better-than-expected revenue during its first quarter as a public company, but investors shunned the stock in late trading",Sci/Tech,Business
"Texas Instruments Plans Buyback (Reuters) Reuters - Texas Instruments Inc., the\largest maker of chips for cellular phones, on Thursday said it\plans to buy back #36;1 billion in stock and boost its quarterly\dividend by more than 17 percent, becoming the latest\technology company to return extra cash to investors.",Sci/Tech,Business
My 50 random musings on the final major championship of the year So the last major of 2004 is in the books. Herewith 50 random ruminations on the US Open that was. ... 1. Imagine how good Roger Federer will be once he learns to move around the court a little.,Sports,Sci/Tech
Powell for Arab democracy but Middle East no ready convert IT WAS first unveiled to the world as the American dream for spreading democracy right across the Middle East. But by the time US secretary of state Colin Powell came to launch the administrations quot;big,World,Sports
"Some Democrats Believe the Party Should Get Religion Bested by a Republican campaign emphasizing Christian faith, some Democrats are stepping up efforts to organize the ""religious left.""",World,Sci/Tech
"Foreseeing the Suns fate: Astronomical interferometry reveals ... For the first time, an international team of astronomers led by Guy Perrin from the Paris Observatory/LESIA, (Meudon, France) and Stephen Ridgway from the National Optical Astronomy Observatory (Tucson, Arizona, USA) has observed the close environment of",Sci/Tech,Sports
Fusion reactor decision must wait Six nations planning to build the world's biggest nuclear fusion reactor fail to agree where to site the facility.,Sci/Tech,World
"Patron Saint of the Nerds St. Expedite might not even be a true saint, but that doesn't stop programmers and job seekers from asking for his help. Michelle Delio reports from New Orleans.",Sci/Tech,World
Georgia Tech Looks to Virginia Tech (AP) AP - Georgia Tech wants to avoid being embarrassed by another ACC rookie.,Sports,Sci/Tech
"South Korea, Singapore seal free-trade pact Korea and Singapore sealed a free-trade agreement yesterday that covers nine broad areas, including electronics, finance and intellectual property rights.",Business,World
Alert shuts Los Angeles airport Parts of Los Angeles international airport are temporarily closed down amid reports of a security breach.,World,Sci/Tech
"Self-sustaining killer robot creates a stink It may eat flies and stink to high heaven, but if this robot works, it will be an important step towards making robots fully autonomous.",Sci/Tech,Sports
"INSIDE INFO: Man Utd shares drop MAN UNITED #39;S share price has fallen by just over 2.5, less than expected after the resignation of Malcolm Glazer #39;s bankers JP Morgan.",Sports,Business
Brown seeks to retain EU rebate Chancellor Gordon Brown has expressed his determination to retain the British rebate on its contributions to the European Union #39;s annual budget.,Business,World
"Liverpool completes signings of Alonso, Garcia LIVERPOOL, England (AP) -- Spanish pair Xabi Alonso from Real Sociedad and Luis Garcia from Barcelona signed five-year contracts with Liverpool on Friday.",Sports,Sci/Tech
"SEC Delays Reviews for Some Firms Securities regulators gave more than 2,000 public companies a brief reprieve from new rules requiring them to assess the strength of their financial safeguards.",Business,Sci/Tech
"Ericsson Selected by MTN South Africa to Supply 3G/WCDMA Network STOCKHOLM, Sweden --(Business Wire)-- Dec. 10, 2004 -- Ericsson (NASDAQ:ERICY) has been selected by MTN South Africa to supply 3G/WCDMA network.",Sci/Tech,World
"Kenyan activist plants tree to mark Nobel prize Crying with delight, Kenyan environmentalist Wangari Maathai planted a tree to celebrate winning the Nobel Peace Prize on Friday and vowed to use the money",World,Sci/Tech
"Judge Indicts 2 Former Parmalat Auditors MILAN, Italy Oct. 5, 2004 - Two former auditors at Parmalat were ordered to stand trial for market rigging under a fast-track procedure, the first indictments since the massive fraud scandal at the Italian-based dairy giant.",Business,World
"Microsoft plays up growth, dividend They were preaching to the choir, but Bill Gates and Steve Ballmer still did their best to sell the virtues of Microsoft stock at the company #39;s annual shareholder meeting yesterday in Bellevue.",Business,Sci/Tech
"Sihamoni ready to take over: PHNOM PENH, Oct. 10. - King Norodom Sihanouk declared on Sunday that his son, Crown Prince Norodom Sihamoni is ready to accept kingship.",World,Sports
Schering-Plough and Bayer form strategic alliance Schering-Plough Corporation has announced that it has entered into a strategic agreement with Bayer designed to maximize the companies #39; pharmaceutical resources while maintaining each company #39;s own strategic interests.,Business,Sci/Tech
"China 'owns up' over mystery sub \China has expressed regret for the intrusion of one of its subs into Japanese waters last week, Tokyo says.",World,Sci/Tech
"Groups Eager to Meet With Bush, Kerry (AP) AP - Organizations representing the nation's 3 million scientists, engineers and doctors have invited both presidential candidates to have a word with them #151; online.",Sci/Tech,World
"Tropical Storm Slams Into Coastal S.C. CHARLESTON, S.C. - Tropical Storm Gaston blasted the South Carolina coast with rain and near-hurricane strength wind early Sunday, flooding roads and knocking out power to at least 75,000 homes...",World,Sports
"Motorola buys wireless network developer, eyes defense contracts CHICAGO - Motorola Inc. is acquiring MeshNetworks Inc., developer of a Wi-Fi based technology that is expected to help land more contracts for its growing government contracting business.",Business,Sci/Tech
"Asia-Europe Forum Grows, Myanmar Irritates HANOI (Reuters) - An Asia-Europe forum accepted Myanmar and 12 other new members on Thursday ahead of a summit strained by Yangon's human rights record and detention of democracy icon Aung San Suu Kyi.",World,Business
"Lonely whale #39;s song remains a mystery A lone whale with a voice unlike any other has been wandering the Pacific for the past 12 years. Marine biologist Mary Ann Daher of Woods Hole Oceanographic Institution in Massachusetts, US, and her colleagues",Sci/Tech,World
"Mother of Jackson Accuser Testifies SANTA MARIA, Calif. - The mother of the boy accusing Michael Jackson of molestation testified Friday she does not remember a private investigator telling her that he was working for one of the pop star's attorneys, but believed he worked directly for the singer...",World,Sports
Florida deaths blamed on Hurricane Frances State and local officials Tuesday said nine people have died in Florida because of Hurricane Frances. The following describes those deaths: - A 15-year-old grandson and a former son,Sports,World
"Keck telescope confirms important exoplanet discovery Hawaii #39;s Keck Observatory has confirmed the existence of a Jupiter-sized planet orbiting a distant star, the first one spotted by a network of astronomers using telescopes no larger than the ones you can buy in stores.",Sci/Tech,Business
"Challenger disappoints with writedown The Kerry Packer-backed Challenger Financial Services Group has reported its first net loss since incorporating, impacted by a massive writedown of goodwill.",Business,Sci/Tech
"Stock Prices Climb Ahead of Google IPO NEW YORK - Investors shrugged off rising crude futures Wednesday to capture well-priced shares, sending the Nasdaq composite index up 1.6 percent ahead of Google Inc.'s much-anticipated initial public offering of stock. In afternoon trading, the Dow Jones industrial average gained 67.10, or 0.7 percent, to 10,039.93...",World,Business
EU launches graphic tobacco ads The European Commission launches graphic images showing the damage smoking can do to people's health.,World,Sci/Tech
"Hamm should support Yang Paul Hamm needs a new marketing strategy. Either that, or he needs a clue. One harmless gesture separates him from lionization in America and canonization in South Korea, and",Sports,World
"Plan B Proposes Its Own Alternatives Donnie Downs, president and chief executive of Plan B Technologies Inc., said the company itself is a ""plan B.""",Sci/Tech,Business
Officials: Boston #39;s Big Dig highway project full of leaks ... But taxpayers won #39;t have to foot the bill -- Massachusetts Turnpike managers say the repairs are the responsibility of the private contractors who built the nearly 15 (b) billion dollar tunnel project.,Business,Sci/Tech
"Auto suppliers feel squeeze DETROIT -- New car and truck sales rose more than two per cent during the first 10 months of 2004, but many of the companies that supply parts to the big automakers have little to celebrate -- their profits are shrinking as raw materials costs rise and",Business,Sci/Tech
"Quick end to US election crucial US President George W. Bush is on the verge of a re-election victory, but Democratic challenger John Kerry is not conceding defeat, at least not now.",Business,World
"Colombia Says Irish Fugitives Have Fled Country BOGOTA, Colombia (Reuters) - Three Irish fugitives convicted of teaching leftist Colombian guerrillas how to make bombs have escaped the Andean country and are at large outside its borders, Colombia's attorney general said late on Thursday.",World,Sci/Tech
"San Diego fiscally sound, mayor says SAN DIEGO - In the wake of another downgrading of San Diego #39;s credit rating, Mayor Dick Murphy today reassured the public that the city is fiscally sound.",Business,Sci/Tech
"Cisco #39;s Q1 Profit Leaps 29 Percent Cisco Systems has reported first-quarter profits of \$1.4 on sales of \$6 billion. Despite cautious spending by its corporate customers, softness in the global economy and a lingering uncertainty over whether",Business,Sci/Tech
"Amazon Burning Makes Brazil a Leading Polluter By Axel Bugge BRASILIA, Brazil (Reuters) - Burning of the Amazon andother forests accounts for three quarters of Brazil'sgreenhouse gas emissions and has made the country one of theworld's leading polluters, a long-delayed government reportshowed on Wednesday.",World,Sci/Tech
"Study: Wild Monkeys Resort to Use of Tools (AP) AP - Wild South American monkeys routinely use fist-sized rocks to crack open seeds and to dig in dry Brazilian soil for grubs and edible tubers, researchers report in the journal Science.",Sci/Tech,Sports
"Needham nips Framingh As Carey Division rivals in the Bay State Conference, the Needham and Framingham field hockey teams met twice already this fall, with the clubs splitting a pair of 1-0 decisions.",Sports,World
"Chirac, in Beijing, Signs Accords to Increase French Investment President Jacques Chirac of France declared Saturday that France was a natural trade partner for China and, during a flurry of air, rail and energy deals, he played down",World,Business
"Iliadis, Tanimoto win judo golds Ilias Iliadis of Greece thrilled the home crowd Tuesday, beating Roman Gontyuk of Ukraine to win the gold medal in the 81-kilogram class.",Sports,World
"British Re-Enact Charge of Light Brigade (AP) AP - Britain's Prince Philip and saber-waving cavalry re-enactors commemorated the charge of the Light Brigade on Monday, 150 years after the doomed British assault against Russian cannons in a Crimean War battle immortalized by the poet Alfred Lord Tennyson.",World,Sports
"UPDATE 2-Cricket-Malik reported for suspect action Cricket-ICC clears Zimbabwe Cricket Union of racism October 17, 2004 14:05:37 LAHORE, Pakistan, Oct 17 (Reuters) - A special report by an International Cricket Council (ICC) inquiry commission has ruled there is no evidence of racism within the",Sports,World
"British industry at best in 10 years Manufacturing industry is enjoying its strongest performance for almost 10 years, according to a survey by the Engineering Employers Federation.",Business,Sci/Tech
"U.S. Seeks Reconciliation with Oil-Rich Venezuela SAO PAULO, Brazil (Reuters) - The United States said on Monday it will seek better ties with oil-rich Venezuela in the clearest sign since President Hugo Chavez won a recall referendum in August that Washington is looking for reconciliation with the firebrand populist.",World,Business
"Veterans Committee counts for little The Hall of Fame released the latest Veterans Committee ballot yesterday. As you might (or might not) remember, there #39;s a (nearly) new committee in town.",Sports,Sci/Tech
IBM #39;to sell PC business #39; IBM is reportedly in talks to sell its personal computer business. It would mark the end of an era for the company that brought the computer into the mainstream when it began selling its desktop PC to corporations and consumers in 1981.,Business,Sci/Tech
"One of nation #39;s hottest coaches, Tedford will shock nation and ... The T-shirt was the brainchild of Bob Rose, the University of California #39;s aptly named executive associate athletic director for communications, and it speaks to the school #39;s football revival on numerous levels.",Sports,World
EU seeks joint asylum policy EU ministers meeting in Luxembourg plan moves to integrate their asylum and immigration procedures.,World,Business
"Spimming for Dollars Today #39;s new word, for all you dictionary freaks, is quot;spim quot;. Spam IM (Instant Messaging) = Spim. IM Spam. And for many IM companies it is the bane of their existence requiring increasingly aggressive filtering and block list capabilities.",Sci/Tech,Business
Australia establish 300-run lead in third India Test (AFP) AFP - Australia batted cautiously in their second innings to build a lead of 300 runs over India with nine wickets in hand in the third cricket Test here.,World,Sports
Hughes allowed to speak to Rovers The Football Association of Wales have given national boss Mark Hughes permission to speak to Blackburn over their vacant managerial post.,Sports,World
Terror Suspect Escapes From Bahrain Court A terror suspect escaped from court in Bahrain Monday after a judge renewed the detention order and three fellow detainees for 30 days.,World,Sports
"Update 2: Oracle Poised to Pounce on PeopleSoft Bolstered by investors, Oracle Corp. appears destined to complete its long-sought takeover of PeopleSoft Inc. unless its rival becomes more profitable and proves it #39;s worth more than the \$9.2 billion bid currently on the table.",Business,Sci/Tech
"Murdoch novel reveals Alzheimer's The last novel by the author Iris Murdoch reveals the first signs of Alzheimer's disease, experts say.",World,Sci/Tech
9:22 am: Missing explosives have experts wondering what else is ... Revelations that nearly 400 tons of conventional explosives have gone missing in Iraq have experts wondering what other weapons might be in jeopardy of falling into insurgent or terrorist hands.,World,Sci/Tech
"ConocoPhillips boosts LUKoil stake to 10 percent (AFP) AFP - US oil major ConocoPhillips has boosted its stake in Russia's second-largest oil producer LUKoil to 10 percent, giving Conoco at least one representative on LUkoil's board.",World,Business
"Disney takes sides in battle for next generation DVD (AFP) AFP - Hollywood movie powerhouse Walt Disney has taken sides with Japan's Sony Corp. in a bitter battle between studios to define a technical standard for next generation DVDs, it said.",Sci/Tech,World
Glazer buys more Man United shares American business tycoon Malcolm Glazer has increased his stake in Manchester United by buying another 17million worth of shares in the club.,Sports,Business
"Pfizer buys 5 percent stake in Medarex BOSTON (CBS.MW) - Pharmaceutical powerhouse Pfizer is buying a 5 percent stake in biotechnology researcher Medarex under their newly signed collaboration deal, according to Medarex Chief Executive Donald Drakeman.",Business,Sci/Tech
"Board with Mukesh: Reliance Mumbai, Nov. 26: Mukesh Ambani apparently commands the full support of the board on all recent decisions, including the controversial one that elevated him to the final authority in the group.",Business,Sports
"Election chaos? (U.S. News World Report) U.S. News World Report - Michael Cadigan's day job is practicing commercial law in Albuquerque. But over eggs at the trendy Gold Street Caffe in the heart of downtown, he and a dozen other lawyers are immersing themselves in the intricacies of election law. On Election Day, they plan to be out in force for Democrat John Kerry at polling places across New Mexico, where Al Gore won in 2000 by just 366 votes. quot;We know there was a lot of monkey business with counting ballots before, quot; says Cadigan. quot;We want to make sure that doesn't happen again. ...",World,Sci/Tech
Hurricane Ivan blows Courts #39; profits away MILLIONS of pounds are likely to be wiped off profits at the Caribbean arm of furniture retailer Courts following the devastating impact of Hurricane Ivan.,Business,World
"GlobeTrotter: Mandrake-based 40GB Linux Mobile Desktop joestar writes quot;Mandrakesoft amp; LaCie have just launched quot;GlobeTrotter quot;, a ultra-compact 40 GB bootable USB hard-drive pre-loaded with Mandrakelinux 10.",Sci/Tech,Sports
"Productivity Growth Slowest in 2 Years (AP) AP - The productivity of America's workers grew at a 1.8 percent annual rate in the third quarter, the slowest pace in nearly two years, the government reported Tuesday.",Business,Sci/Tech
"Mortgage Rates Rise Around the Country Mortgage rates around the country rose this week but are still at levels that should continue to provide support to the vibrant housing market, analysts say.",Business,Sci/Tech
"Dream Team Leads Spain 44-42 at Halftime ATHENS, Greece - As expected, the U.S. men's basketball team had its hands full in a quarterfinal game against Spain on Thursday...",World,Sports
Yahoo! Ups Ante for Small Businesses Web giant Yahoo! is gambling that price cuts on its domain name registration and Web hosting products will make it more competitive with discounters in the space -- which means that small businesses looking to move online get a sweeter deal through ...,Business,Sci/Tech
"Ljubicic Downs Hanescu at Open De Moselle Top-seeded Ivan Ljubicic of Croatia beat Victor Hanescu of Romania 6-4, 6-4 Tuesday in the first round of the Open de Moselle.",World,Sci/Tech
"Ancient fungus 'revived' in lab Fungus from a deep-sea sediment core that is hundreds of thousands of years old will grow when placed in culture, scientists discover.",World,Sci/Tech
"Cause of Indonesian Plane Crash Probed (AP) AP - Investigators picked through the wreckage of an Indonesian passenger plane that crashed in stormy weather, killing at least 32 people in the county's worst air accident in six years.",World,Sci/Tech
Chercher dans toute l #39;actualit Italy ground to a halt as millions of workers observed a general strike in protest against the economic policies of Prime Minister Silvio Berlusconi #39;s centre-right government.,World,Business
"A great catch? Lobsters How does he like lobster? Boiled, steamed, broiled, baked, grilled? Newburg? Bahar Uttam prefers his with a capital L -- Lobsters -- and sees them frolicking on a tennis court rather than laid out on a plate. In Uttam's mind lurks a tasty dish for the town's sporting crowd, one that could satisfy the five-year hunger of tennis junkies, a ...",Sports,Sci/Tech
Yahoo and SBC extend partnership and plan new services Yahoo and SBC Communications have agreed to collaborate to extend some of the online services and content they currently provide to PC users to mobile phones and home entertainment devices.,Business,Sci/Tech
"#39;Somebody please save my dad #39; Nick du Toit #39;s wife and stepdaughter are distraught that there is nothing they can do to help him. On Monday his stepdaughter, Marilise Bezuidenhout, was forced to convey the news of his possible death sentence",World,Sports
"India's Tata makes powerful debut Shares in Indian software services giant Tata Consultancy close 16 higher on their market debut, raising \$1.2bn for the company.",World,Business
"Ex-Guard Speaks Out About Di Tapes (CBS) Newly-surfaced videotapes of the late Princess Diana address her sometimes bizarre relationship with Prince Charles. The tapes were recorded by Diana #39;s voice coach, Peter Settelen.",World,Sports
"Faces From The 1929 Crash NEW YORK - The people who will forever be associated with the Great Crash of 1929 were all white, male and wealthy, but their occupations and ethics varied considerably.",Business,Sports
"Nursery rhymes more violent than TV (Reuters) Reuters - Children's nursery rhymes contain 10 times more violence than television shows broadcast before the\9 p.m. ""watershed"" after which more adult content can be shown, research has said.",World,Sci/Tech
"US Says Ukraine Can Still Salvage a Free and Fair Election The United States says Friday Ukraine still has an opportunity to conduct a free and fair presidential election Sunday, despite a campaign marred by charges of pro-government bias.",World,Business
Climax to show off Avalon to US publishers #39;Project Avalon #39; becomes just plain Avalon; developer will show playable prototype of next-generation shooter to American execs.,Sci/Tech,Business
"Four Hurricanes Hurting Florida Economy (AP) AP - Normally at this time of the year, labor contractor Jose Luis Avalos would be assembling a crew of workers who could each earn #36;1,500 to #36;2,000 a week in the area's abundant citrus groves.",Business,Sports
Mass. auto rates to stay fairly steady next year The state insurance commissioner yesterday held auto insurance premiums fairly steady for next year while approving measures that could sharply increase the rates paid by inexperienced teenage drivers.,Business,Sci/Tech
Japan govt body to call for 5.7 billion dollar aid to Daiei (AFP) AFP - A Japanese government-backed organization will ask financial institutions to provide troubled retailer Daiei with 600 billion yen (5.7 billion dollars) in financial assistance.,Business,World
IBM reported to be exiting PC business IBM #39;s possible exit from the personal-computer business would be the latest move in what amounts to a long goodbye from a field it pioneered and revolutionized.,Business,Sci/Tech
"Plane repos ready to take flight At the airport, you hear all of the usual explanations: bad weather, mechanical difficulties, no crew available. But now there #39;s another excuse you might hear as times get tougher for cash",Business,Sports
"US doctor says evacuations, body armor has helped save lives in ... The commander of the biggest US military hospital abroad said Tuesday that American troops body armor and speedy evacuations appear to be helping save lives in the",World,Business
"China Lays Into #39;Bush Doctrine #39; Ahead of US Poll On the eve of the US election, China laid into what it called the quot;Bush doctrine, quot; said the Iraq war has destroyed the global anti-terror coalition and blamed arrogance for the problems dogging the United States worldwide.",World,Business
"Grenada In Crisis - Friday 10, September-2004 DESPAIR is setting in among the 80 000 homeless Grenadians who, ravaged and traumatised by the damage done to them by Hurricane Ivan, exist each day with no food, no water and no hope.",World,Sports
"Court Hears Interstate Wine Sales Case (AP) AP - The Supreme Court considered Tuesday whether state alcoholic beverage regulations put in place 70 years ago, after Prohibition was lifted, should remain the law of the land in the Internet age.",World,Business
"Volkswagen May Be Close to Settling Its Wage Talks Volkswagen and its workers entered a critical week in their wage negotiations on Monday, with signs that a compromise was taking shape even as protests flared at factories across Germany.",World,Business
Broadband charges set to tumble The cost of broadband internet access is likely to fall after Ofcom ordered British Telecom to cut the amount it charges internet providers.,Business,Sci/Tech
"German court rules out Barbie monopoly (AFP) AFP - Germany's federal court of justice ruled against giving Barbie a monopoly in the themed doll market, saying that a German rival called Steffi Love had every right to compete with her.",World,Business
"Oracle considers lower PeopleSoft offer Oracle Corp could reduce its offer for PeopleSoft Inc by as much as a third, to \$2.5 billion or \$14 a share, to reflect declining performance at the rival company, an Oracle executive reportedly testified yesterday.",Business,Sci/Tech
